脚本名称,脚本路径,活动链接1,活动链接2,活动链接3,,活动变量1,活动变量2,其他变量,是否填地址
组队瓜分奖品 · 超级会员,jd_cjzdgf,https://cjhydz-isv.isvjdcloud.com/wxTeam/activity?activityId=<活动id>,,,,jd_cjhy_activityId,jd_cjhy_activityUrl,
完善信息有礼 · 超级会员,jd_completeInfoActivity,https://cjhy-isv.isvjcloud.com/wx/completeInfoActivity/view/activity?activityId=<活动id>&venderId=<店铺id>,,,,jd_completeInfoActivity_activityId,jd_completeInfoActivity_venderId,jd_completeInfoActivity_openCard 
每日抢好礼 · 超级无线/超级会员,jd_daily,https://lzkj-isv.isvjd.com/activity/daily/wx/indexPage?activityId=<活动id>,https://cjhy-isv.isvjcloud.com/activity/daily/wx/indexPage?activityId=<活动id>,,,jd_daily_activityUrl,,jd_daily_openCard,有
店铺抽奖中心 · 超级无线,jd_drawCenter,https://lzkj-isv.isvjd.com/drawCenter/activity/activity?activityId=<活动id>,,,,jd_drawCenter_activityId,,jd_drawCenter_addCart,有
关注有礼 · 无线营销,jd_gzsl_contactWare,https://gzsl-isv.isvjcloud.com/wuxian/user/contactWare/<活动id>,,,,jd_gzsl_contactWare_activityUrl
幸运大转盘 · 无线营销,jd_gzsl_getLottery,https://gzsl-isv.isvjcloud.com/wuxian/user/getLottery/<活动id>,,,,jd_gzsl_getLottery_activityUrl
店铺礼包 · 无线营销,jd_gzsl_shopGiftBag,https://gzsl-isv.isvjcloud.com/wuxian/mobileForApp/dist/views/pages/shopGiftBag.html?activityType=<活动类型>&activityId=<活动id>,,,,jd_gzsl_shopGiftBag_activityUrl
盖楼有礼 · 京耕,jd_jinggeng_floor,https://jinggeng-isv.isvjcloud.com/ql/front/floor?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_floor_activityUrl
惊喜开盲盒 · 京耕,jd_jinggeng_loadBlindBox,https://jinggeng-isv.isvjcloud.com/ql/front/loadBlindBox?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_loadBlindBox_activityUrl
加购有礼 · 京耕,jd_jinggeng_showCart,https://jinggeng-isv.isvjcloud.com/ql/front/showCart?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_showCart_activityUrl
大转盘抽奖 · 京耕,jd_jinggeng_showDrawOne,https://jinggeng-isv.isvjcloud.com/ql/front/showDrawOne?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_showDrawOne_activityUrl
关注店铺有礼 · 京耕,jd_jinggeng_showFavoriteShop,https://jinggeng-isv.isvjcloud.com/ql/front/showFavoriteShop?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_showFavoriteShop_activityUrl
邀请入会赢好礼 · 京耕,jd_jinggeng_showInviteJoin,https://jinggeng-isv.isvjcloud.com/ql/front/showInviteJoin?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_showInviteJoin_activityUrl,,jd_jinggeng_showInviteJoin_address // 用户登记收货地址，按照顺序依次填写 收件人@手机号@省份@城市@区县@详细地址，多个用管道符分开,有
组队瓜分奖品 · 京耕,jd_jinggeng_showPartition,https://jinggeng-isv.isvjcloud.com/ql/front/showPartition?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_showPartition_activityUrl
完善资料有礼 · 京耕,jd_jinggeng_showPerfectInformation,https://jinggeng-isv.isvjcloud.com/ql/front/showPerfectInformation?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_showPerfectInformation_activityUrl
店铺签到 · 京耕,jd_jinggeng_showSign,https://jinggeng-isv.isvjcloud.com/ql/front/showSign?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_showSign_activityUrl
九宫格抽奖 · 京耕,jd_jinggeng_showTaskDraw,https://jinggeng-isv.isvjcloud.com/ql/front/showTaskDraw?id=<活动id>&user_id=<店铺id>,,,,jd_jinggeng_showTaskDraw_activityUrl
店铺抽奖 · 超级无线/超级会员,jd_luck_draw,https://lzkj-isv.isvjd.com/lzclient/<活动id>/cjwx/common/entry.html?activityId=<活动id>&gameType=<玩法类型>,https://lzkj-isv.isvjd.com/wxDrawActivity/activity/activity?activityId=<活动id>,https://cjhy-isv.isvjcloud.com/wxDrawActivity/activity/activity?activityId=<活动id>,,LUCK_DRAW_URL,,LUCK_DRAW_NOTIFY && LUCK_DRAW_OPENCARD,有
加购有礼（超级无线欧莱雅）,jd_lzkj_loreal_cart,https://lzkj-isv.isvjcloud.com/prod/cc/interactsaas/index?activityType=10024&templateId=<模板id>&activityId=<活动id>&nodeId=<nodeid>&prd=cjwx,,,,jd_lzkj_loreal_cart_url,,jd_lzkj_loreal_cart_openCard
签到有礼（超级无线欧莱雅）,jd_lzkj_loreal_daySign,https://lzkj-isv.isvjcloud.com/prod/cc/interactsaas/index?activityType=<10023/10040>&templateId=<模板id>&activityId=<活动id>&nodeId=<nodeid>&prd=cjwx,,,,jd_lzkj_loreal_daySign_url,,jd_lzkj_loreal_daySign_openCard
幸运抽奖（超级无线欧莱雅）,jd_lzkj_loreal_draw,https://lzkj-isv.isvjcloud.com/prod/cc/interactsaas/index?activityType=<10020/10021/10026/10041/10042/10046/10062/10063/10073/10080>&templateId=<模板id>&activityId=<活动id>&nodeId=<nodeid>&prd=cjwx,,,,jd_lzkj_loreal_draw_url
关注商品有礼（超级无线欧莱雅）,jd_lzkj_loreal_followGoods,https://lzkj-isv.isvjcloud.com/prod/cc/interactsaas/index?activityType=10053&templateId=<模板id>&activityId=<活动id>&nodeId=<nodeid>&prd=cjwx,,,,jd_lzkj_loreal_followGoods_url
